AAPB Unique Identifier (GUID),Type,Value,Timecode IN,Timecode OUT,File Duration,SonyCi ID,Filename
cpb-aacip/15-52w3rd2j,Significant speaker voice,"Galbraith, John Kenneth",425,559,3534.672000,f1c2fbbba0a64adcae8976af71e09a54,cpb-aacip-15-52w3rd2j.mp3
cpb-aacip/15-117m0nbv,Significant speaker voice,"Galbraith, John Kenneth",3161,3241,3591.432000,f09ea57cc8454e6081c53ec05f2decf9,cpb-aacip-15-117m0nbv.mp3
cpb-aacip/15-117m0nbv,Significant speaker voice,"Galbraith, John Kenneth",3303,3400,3591.432000,f09ea57cc8454e6081c53ec05f2decf9,cpb-aacip-15-117m0nbv.mp3
cpb-aacip/15-708w9wgd,Significant speaker voice,"Galbraith, John Kenneth",3917,3954,4677.984000,95132fbec3a0405da769cfbaed6dcfe3,cpb-aacip-15-708w9wgd.mp3
cpb-aacip/15-708w9wgd,Significant speaker voice,"Galbraith, John Kenneth",4022,4056,4677.984000,95132fbec3a0405da769cfbaed6dcfe3,cpb-aacip-15-708w9wgd.mp3
cpb-aacip/15-708w9wgd,Significant speaker voice,"Galbraith, John Kenneth",4148,4202,4677.984000,95132fbec3a0405da769cfbaed6dcfe3,cpb-aacip-15-708w9wgd.mp3
cpb-aacip/15-88cfz5hs,Significant speaker voice,"Galbraith, John Kenneth",6,36,3482.808000,8346f5b74bdb44ff9d900755d521a531,cpb-aacip-15-88cfz5hs.mp3
cpb-aacip/15-88cfz5hs,Significant speaker voice,"Galbraith, John Kenneth",42,105,3482.808000,8346f5b74bdb44ff9d900755d521a531,cpb-aacip-15-88cfz5hs.mp3
cpb-aacip/15-88cfz5hs,Significant speaker voice,"Galbraith, John Kenneth",1841,2018,3482.808000,8346f5b74bdb44ff9d900755d521a531,cpb-aacip-15-88cfz5hs.mp3
cpb-aacip/43-ks6j09wh4h,Significant speaker voice,"Galbraith, John Kenneth",2,98,98.736000,9b739a9a1c4c4f689c48291270e6f262,cpb-aacip-43-ks6j09wh4h__10266899_.mp3
cpb-aacip/500-mw28f90t,Significant speaker voice,"Galbraith, John Kenneth",50,74,1747.944000,e1628a370a954240b0142b73d6450077,cpb-aacip-500-mw28f90t.mp3
cpb-aacip/500-mw28f90t,Significant speaker voice,"Galbraith, John Kenneth",161,185,1747.944000,e1628a370a954240b0142b73d6450077,cpb-aacip-500-mw28f90t.mp3
cpb-aacip/500-mw28f90t,Significant speaker voice,"Galbraith, John Kenneth",229,254,1747.944000,e1628a370a954240b0142b73d6450077,cpb-aacip-500-mw28f90t.mp3
cpb-aacip/15-25x69zj1,Significant speaker voice,"Galbraith, John Kenneth",254,276,1799.849000,3e53744df2bb4480a8819e8ac5ce60bf,cpb-aacip-15-25x69zj1.h264.mp4
cpb-aacip/15-25x69zj1,Significant speaker voice,"Galbraith, John Kenneth",341,388,1799.849000,3e53744df2bb4480a8819e8ac5ce60bf,cpb-aacip-15-25x69zj1.h264.mp4
cpb-aacip/15-25x69zj1,Significant speaker voice,"Galbraith, John Kenneth",469,530,1799.849000,3e53744df2bb4480a8819e8ac5ce60bf,cpb-aacip-15-25x69zj1.h264.mp4
cpb-aacip/15-8c9r20rx1d,Significant speaker voice,"Galbraith, John Kenneth",576,603,3604.132000,64bcd04cda34457caa952c9e2e5cb42a,cpb-aacip-15-8c9r20rx1d__barcode111292-1_.h264.mp4
cpb-aacip/15-8c9r20rx1d,Significant speaker voice,"Galbraith, John Kenneth",612,648,3604.132000,64bcd04cda34457caa952c9e2e5cb42a,cpb-aacip-15-8c9r20rx1d__barcode111292-1_.h264.mp4
cpb-aacip/15-8c9r20rx1d,Significant speaker voice,"Galbraith, John Kenneth",649,688,3604.132000,64bcd04cda34457caa952c9e2e5cb42a,cpb-aacip-15-8c9r20rx1d__barcode111292-1_.h264.mp4
cpb-aacip/394-35t76v3c,Significant speaker voice,"Galbraith, John Kenneth",892,972,1711.449977,34a51314f87a4928ab3d1abc42a11a0e,cpb-aacip-394-35t76v3c.h264.mp4
cpb-aacip/394-35t76v3c,Significant speaker voice,"Galbraith, John Kenneth",981,1005,1711.449977,34a51314f87a4928ab3d1abc42a11a0e,cpb-aacip-394-35t76v3c.h264.mp4
cpb-aacip/394-35t76v3c,Significant speaker voice,"Galbraith, John Kenneth",1010,1060,1711.449977,34a51314f87a4928ab3d1abc42a11a0e,cpb-aacip-394-35t76v3c.h264.mp4
cpb-aacip/375-375tb7ch,Sound quality,Spanish Language,47,534,1741.728979,ef159212ee974370836ce43b7f2d7cbe,cpb-aacip-375-375tb7ch.mp3
cpb-aacip/375-375tb7ch,Sound quality,Spanish Language,632,696,1741.728979,ef159212ee974370836ce43b7f2d7cbe,cpb-aacip-375-375tb7ch.mp3
cpb-aacip/375-182jmb0n,Sound quality,Spanish Language,241,300,1975.824979,1c8b79ffebe747bcb78024d855d7feee,cpb-aacip-375-182jmb0n.mp3
cpb-aacip/375-182jmb0n,Sound quality,Spanish Language,303,468,1975.824979,1c8b79ffebe747bcb78024d855d7feee,cpb-aacip-375-182jmb0n.mp3
cpb-aacip/375-1937q06m,Sound quality,Spanish Language,7,348,354.048979,cf7f925ace454ecebad0912302203bdc,cpb-aacip-375-1937q06m.mp3
cpb-aacip/375-225b00js,Sound quality,Spanish Language,186,1803,1810.368979,f71e7e8c422547f4ab580b3769643f4c,cpb-aacip-375-225b00js.mp3
cpb-aacip/375-86nzsjrx,Sound quality,Spanish Language,71,1750,3557.232979,c3f4dd552ae148c684002515138d22a4,cpb-aacip-375-86nzsjrx.mp3
cpb-aacip/375-86nzsjrx,Sound quality,Spanish Language,1810,3482,3557.232979,c3f4dd552ae148c684002515138d22a4,cpb-aacip-375-86nzsjrx.mp3
cpb-aacip/375-19s1rs0s,Sound quality,Spanish Language,7,952,1047.888979,adc60e5321054c04acda6082a5000431,cpb-aacip-375-19s1rs0s.mp3
cpb-aacip/375-44bnzzn8,Sound quality,Spanish Language,27,709,2847.480979,42cb6d0496ea4ee8a5a05afa4d7ef5e2,cpb-aacip-375-44bnzzn8.mp3
cpb-aacip/375-44bnzzn8,Sound quality,Spanish Language,719,872,2847.480979,42cb6d0496ea4ee8a5a05afa4d7ef5e2,cpb-aacip-375-44bnzzn8.mp3
cpb-aacip/375-44bnzzn8,Sound quality,Spanish Language,889,1045,2847.480979,42cb6d0496ea4ee8a5a05afa4d7ef5e2,cpb-aacip-375-44bnzzn8.mp3
cpb-aacip/375-9351cgs9,Sound quality,Spanish Language,54,1688,1694.112979,fd62791285644affaedf44fa744a087f,cpb-aacip-375-9351cgs9.mp3
cpb-aacip/375-92g79pwr,Sound quality,Spanish Language,101,124,3422.208979,b71d7fa486b943be926f168c0bbafcf0,cpb-aacip-375-92g79pwr.mp3
cpb-aacip/375-92g79pwr,Sound quality,Spanish Language,350,406,3422.208979,b71d7fa486b943be926f168c0bbafcf0,cpb-aacip-375-92g79pwr.mp3
cpb-aacip/375-92g79pwr,Sound quality,Spanish Language,472,961,3422.208979,b71d7fa486b943be926f168c0bbafcf0,cpb-aacip-375-92g79pwr.mp3
cpb-aacip/375-12m64139,Sound quality,Spanish Language,7,34,3342.840979,1ca2b4e043f7417bbc0d328ae08861c9,cpb-aacip-375-12m64139.mp3
cpb-aacip/375-12m64139,Sound quality,Spanish Language,118,437,3342.840979,1ca2b4e043f7417bbc0d328ae08861c9,cpb-aacip-375-12m64139.mp3
cpb-aacip/375-816m98mr,Sound quality,Spanish Language,42,284,1245.696979,87ef6fc3ce85490d9e35843451512018,cpb-aacip-375-816m98mr.mp3
cpb-aacip/375-816m98mr,Sound quality,Spanish Language,367,579,1245.696979,87ef6fc3ce85490d9e35843451512018,cpb-aacip-375-816m98mr.mp3
cpb-aacip/375-78tb31jg,Sound quality,Spanish Language,34,139,1322.904979,0b2583face2e4905b7771fc0fa098339,cpb-aacip-375-78tb31jg.mp3
cpb-aacip/375-78tb31jg,Sound quality,Spanish Language,173,286,1322.904979,0b2583face2e4905b7771fc0fa098339,cpb-aacip-375-78tb31jg.mp3
cpb-aacip/375-78tb31jg,Sound quality,Spanish Language,361,420,1322.904979,0b2583face2e4905b7771fc0fa098339,cpb-aacip-375-78tb31jg.mp3
cpb-aacip/375-085hqf3g,Sound quality,Spanish Language,27,286,80.904979,cbc8a26c83994247aadd847bec3d6774,cpb-aacip-375-085hqf3g.mp3
cpb-aacip/375-085hqf3g,Sound quality,Spanish Language,351,606,80.904979,cbc8a26c83994247aadd847bec3d6774,cpb-aacip-375-085hqf3g.mp3
cpb-aacip/375-31cjt32n,Sound quality,Spanish Language,28,303,954.528979,81266856b7ec4ff1904674acde1a221c,cpb-aacip-375-31cjt32n.mp3
cpb-aacip/375-31cjt32n,Sound quality,Spanish Language,352,575,954.528979,81266856b7ec4ff1904674acde1a221c,cpb-aacip-375-31cjt32n.mp3
cpb-aacip/375-612ngnwn,Sound quality,Spanish Language,35,225,1116.816979,743b59ade5054adabf6c3e3212841353,cpb-aacip-375-612ngnwn.mp3
cpb-aacip/375-612ngnwn,Sound quality,Spanish Language,233,329,1116.816979,743b59ade5054adabf6c3e3212841353,cpb-aacip-375-612ngnwn.mp3
cpb-aacip/375-171vhms9,Sound quality,Spanish Language,37,313,1047.552979,df98b0f04b94422492c6affe26cd0f80,cpb-aacip-375-171vhms9.mp3
cpb-aacip/375-171vhms9,Sound quality,Spanish Language,379,540,1047.552979,df98b0f04b94422492c6affe26cd0f80,cpb-aacip-375-171vhms9.mp3
cpb-aacip/375-60qrfs13,Sound quality,Spanish Language,35,281,602.520979,813764d8f2c74ea8a66f19b85b1f2da1,cpb-aacip-375-60qrfs13.mp3
cpb-aacip/375-60qrfs13,Sound quality,Spanish Language,337,468,602.520979,813764d8f2c74ea8a66f19b85b1f2da1,cpb-aacip-375-60qrfs13.mp3
cpb-aacip/375-35gb5scr,Sound quality,Spanish Language,50,96,431.136979,2df07083129d402a80c5f411fa351b59,cpb-aacip-375-35gb5scr.mp3
cpb-aacip/375-35gb5scr,Sound quality,Spanish Language,145,396,431.136979,2df07083129d402a80c5f411fa351b59,cpb-aacip-375-35gb5scr.mp3
cpb-aacip/375-289gj29q,Sound quality,Spanish Language,107,366,402.240979,0e7445bef95a49f397c2ef1c93bc0a5a,cpb-aacip-375-289gj29q.mp3
cpb-aacip/375-73pvmnh6,Sound quality,Spanish Language,35,131,302.736979,c0fa49e372c345ae91dca26813b0d397,cpb-aacip-375-73pvmnh6.mp3
cpb-aacip/375-68x965qf,Sound quality,Spanish Language,5,264,269.088979,0f10fe757b494d03b99504170d78b0e3,cpb-aacip-375-68x965qf.mp3
cpb-aacip/375-67jq2kvf,Sound quality,Spanish Language,157,1242,1436.544979,761e9459a7b44918ae0996c82b0f37a3,cpb-aacip-375-67jq2kvf.mp3
cpb-aacip/375-51vdnmns,Sound quality,Spanish Language,187,239,357.864979,a3111481a5d649e4bf6634b14c0cc5e3,cpb-aacip-375-51vdnmns.mp3
cpb-aacip/375-51vdnmns,Sound quality,Spanish Language,383,414,357.864979,a3111481a5d649e4bf6634b14c0cc5e3,cpb-aacip-375-51vdnmns.mp3
cpb-aacip/375-51vdnmns,Sound quality,Spanish Language,494,583,357.864979,a3111481a5d649e4bf6634b14c0cc5e3,cpb-aacip-375-51vdnmns.mp3
cpb-aacip/375-08hdrb7z,Sound quality,Spanish Language,269,352,543.312979,3036d423c19c4bb88af8b6e211738d08,cpb-aacip-375-08hdrb7z.mp3
cpb-aacip/375-92t4bm6j,Sound quality,Spanish Language,26,3522,4323.480979,b7007bd9ef51404a8852dbca7ac9bffa,cpb-aacip-375-92t4bm6j.mp3
cpb-aacip/375-182jm9g3,Sound quality,Spanish Language,883,1119,1484.664979,4acd12cc83fa4534b019ab32dc0bd1fc,cpb-aacip-375-182jm9g3.mp3
cpb-aacip/375-182jm9g3,Sound quality,Spanish Language,1153,1271,1484.664979,4acd12cc83fa4534b019ab32dc0bd1fc,cpb-aacip-375-182jm9g3.mp3
cpb-aacip/375-31qftzcd,Sound quality,Spanish Language,52,1712,1798.296979,26d611191f7049d9a3253a8a3c33cc40,cpb-aacip-375-31qftzcd.mp3
cpb-aacip/375-49t1g760,Sound quality,Spanish Language,17,402,812.664979,facdc0d74cb04362b1457d787bb499bf,cpb-aacip-375-49t1g760.mp3
cpb-aacip/375-149p8h33,Sound quality,Spanish Language,1806,1837,3471.648979,414bd57be7204232bf0e232614c88848,cpb-aacip-375-149p8h33.mp3
cpb-aacip/375-149p8h33,Sound quality,Spanish Language,1856,3389,3471.648979,414bd57be7204232bf0e232614c88848,cpb-aacip-375-149p8h33.mp3
cpb-aacip/375-86b2rnz8,Sound quality,Spanish Language,37,492,1081.680979,0aee77f39ea14e788ff67ad0c927d5af,cpb-aacip-375-86b2rnz8.mp3
cpb-aacip/375-86b2rnz8,Sound quality,Spanish Language,556,1028,1081.680979,0aee77f39ea14e788ff67ad0c927d5af,cpb-aacip-375-86b2rnz8.mp3
cpb-aacip/375-51vdnm2g,Sound quality,Spanish Language,19,867,3983.616979,bd5781da05ff42cb8384aa24d1160957,cpb-aacip-375-51vdnm2g.mp3
cpb-aacip/375-51vdnm2g,Sound quality,Spanish Language,1025,1376,3983.616979,bd5781da05ff42cb8384aa24d1160957,cpb-aacip-375-51vdnm2g.mp3
cpb-aacip/375-58bg7j40,Sound quality,Spanish Language,13,1176,1539.480979,c0415bf7e2454efe9f0fa6614a35bd11,cpb-aacip-375-58bg7j40.mp3
cpb-aacip/375-18dfn5z4,Sound quality,Spanish Language,33,295,308.256979,317c6ab748ba4802a0d91e46bc20a097,cpb-aacip-375-18dfn5z4.mp3
cpb-aacip/375-40xpp1v4,Sound quality,Spanish Language,6,90,206.928979,a2072b18c7a3468ebea69411afd3cb4b,cpb-aacip-375-40xpp1v4.mp3
cpb-aacip/375-85n8pvqg,Sound quality,Spanish Language,6,273,278.904979,96550dcb36fa40b0b02f9a9ef37bb20a,cpb-aacip-375-85n8pvqg.mp3
cpb-aacip/375-117m0fvb,Sound quality,Spanish Language,15,524,1561.680979,aaca4dec4fee4bf7ac70e90c3ecc51f9,cpb-aacip-375-117m0fvb.mp3
cpb-aacip/375-117m0fvb,Sound quality,Spanish Language,574,1546,1561.680979,aaca4dec4fee4bf7ac70e90c3ecc51f9,cpb-aacip-375-117m0fvb.mp3
cpb-aacip/375-47dr80jc,Sound quality,Spanish Language,7,1135,1140.912979,23d0b31a69ae4f81af3d8e84b957265d,cpb-aacip-375-47dr80jc.mp3
cpb-aacip/375-80vq8cp2,Sound quality,Spanish Language,42,3486,7123.488979,f97e104511af448fb4b0d9d4c1a8bb46,cpb-aacip-375-80vq8cp2.mp3
cpb-aacip/375-80vq8cp2,Sound quality,Spanish Language,3583,5774,7123.488979,f97e104511af448fb4b0d9d4c1a8bb46,cpb-aacip-375-80vq8cp2.mp3
cpb-aacip/375-94vhhzk6,Sound quality,Spanish Language,33,1550,1959.072979,578a3ea4d5df47879f0c998998c07230,cpb-aacip-375-94vhhzk6.mp3
cpb-aacip/375-12z34xb9,Sound quality,Spanish Language,85,1715,1815.216979,17949ba7fbe945ff9b6017b54edb0d8f,cpb-aacip-375-12z34xb9.mp3
cpb-aacip/375-1937pznp,Sound quality,Spanish Language,96,1693,1765.968979,5ed8cece13934629bd85d2f73b48cb52,cpb-aacip-375-1937pznp.mp3
cpb-aacip/375-44bp004c,Sound quality,Spanish Language,6,427,432.408979,3aebaa86a9d34d8dbfce2939403ffd82,cpb-aacip-375-44bp004c.mp3
cpb-aacip/375-20sqvf7w,Sound quality,Spanish Language,10,3544,3554.208979,71393997b0a848059403dbc4f28efa7f,cpb-aacip-375-20sqvf7w.mp3
cpb-aacip/375-35t76p0c,Sound quality,Spanish Language,8,2151,2162.904979,60e6fb9c0c3f41ccbcc1391851735b52,cpb-aacip-375-35t76p0c.mp3
cpb-aacip/375-36tx9bgj,Sound quality,Spanish Language,110,525,3096.096979,4b1f9028e63448989df4dac9ae450f3f,cpb-aacip-375-36tx9bgj.mp3
cpb-aacip/375-05fbg9k6,Sound quality,Spanish Language,6,1618,1623.120979,90b638e626744c458bb3ef90ed5770a3,cpb-aacip-375-05fbg9k6.mp3
cpb-aacip/375-55m90d59,Sound quality,Spanish Language,33,516,522.216979,7df7079852f84fab98a8a40ac3e59ca7,cpb-aacip-375-55m90d59.mp3
cpb-aacip/375-44pk0vvt,Sound quality,Spanish Language,6,145,1972.728979,9b1c0ba78e0d42d1bb7ed5cb708c85cc,cpb-aacip-375-44pk0vvt.mp3
cpb-aacip/375-44pk0vvt,Sound quality,Spanish Language,334,389,1972.728979,9b1c0ba78e0d42d1bb7ed5cb708c85cc,cpb-aacip-375-44pk0vvt.mp3
cpb-aacip/375-881jx415,Sound quality,Spanish Language,33,508,1780.344979,a44769881026430193762dc239eeb340,cpb-aacip-375-881jx415.mp3
cpb-aacip/375-881jx415,Sound quality,Spanish Language,542,1148,1780.344979,a44769881026430193762dc239eeb340,cpb-aacip-375-881jx415.mp3
cpb-aacip/375-70msbms0,Sound quality,Spanish Language,41,1164,1171.440979,6e977657707847c3b92b3b4be35a816e,cpb-aacip-375-70msbms0.mp3
cpb-aacip/375-13905tbf,Sound quality,Spanish Language,118,134,1645.944979,1d226a420a08461b86b31bf433b2d7a1,cpb-aacip-375-13905tbf.mp3
cpb-aacip/375-13905tbf,Sound quality,Spanish Language,151,231,1645.944979,1d226a420a08461b86b31bf433b2d7a1,cpb-aacip-375-13905tbf.mp3
cpb-aacip/375-43nvx5mg,Sound quality,Spanish Language,1814,1881,4269.936979,f4dfca185cc142d7a8de9ef70f7a5177,cpb-aacip-375-43nvx5mg.mp3
cpb-aacip/375-43nvx5mg,Sound quality,Spanish Language,1888,1936,4269.936979,f4dfca185cc142d7a8de9ef70f7a5177,cpb-aacip-375-43nvx5mg.mp3
cpb-aacip/375-43nvx5mg,Sound quality,Spanish Language,1953,1998,4269.936979,f4dfca185cc142d7a8de9ef70f7a5177,cpb-aacip-375-43nvx5mg.mp3
cpb-aacip/375-06g1k06j,Sound quality,Spanish Language,82,1795,3592.008979,422bce2ad726424ba2f9707a038394a7,cpb-aacip-375-06g1k06j.mp3
cpb-aacip/375-06g1k06j,Sound quality,Spanish Language,1859,3518,3592.008979,422bce2ad726424ba2f9707a038394a7,cpb-aacip-375-06g1k06j.mp3
cpb-aacip/375-21ghx6g0,Sound quality,Spanish Language,61,1087,3385.200979,5df463baa0d34bcabc2e2c5c736b585c,cpb-aacip-375-21ghx6g0.mp3
cpb-aacip/375-21ghx6g0,Sound quality,Spanish Language,1203,1610,3385.200979,5df463baa0d34bcabc2e2c5c736b585c,cpb-aacip-375-21ghx6g0.mp3
cpb-aacip/375-440rz2mm,Sound quality,Spanish Language,10,2280,2636.160979,63c855de70cb4c5dbe7464e81ca0aeaa,cpb-aacip-375-440rz2mm.mp3
cpb-aacip/41-23hx3qnx,Sound quality,Classical Music,93,432,5248.638549,bebb97867ab742329ab91cc0e5d0a856,cpb-aacip-41-23hx3qnx.h264.mp4
cpb-aacip/41-23hx3qnx,Sound quality,Classical Music,442,666,5248.638549,bebb97867ab742329ab91cc0e5d0a856,cpb-aacip-41-23hx3qnx.h264.mp4
cpb-aacip/41-23hx3qnx,Sound quality,Classical Music,680,819,5248.638549,bebb97867ab742329ab91cc0e5d0a856,cpb-aacip-41-23hx3qnx.h264.mp4
cpb-aacip/41-23hx3qnx,Sound quality,Classical Music,1027,1374,5248.638549,bebb97867ab742329ab91cc0e5d0a856,cpb-aacip-41-23hx3qnx.h264.mp4
cpb-aacip/211-13zs7sf0,Sound quality,Classical Music,868,1490,3174.744979,7cc906da98a84c91b995240ece152a10,cpb-aacip-211-13zs7sf0.mp3
cpb-aacip/211-13zs7sf0,Sound quality,Classical Music,1511,2064,3174.744979,7cc906da98a84c91b995240ece152a10,cpb-aacip-211-13zs7sf0.mp3
cpb-aacip/211-13zs7sf0,Sound quality,Classical Music,2080,2275,3174.744979,7cc906da98a84c91b995240ece152a10,cpb-aacip-211-13zs7sf0.mp3
cpb-aacip/211-13zs7sf0,Sound quality,Classical Music,2292,2905,3174.744979,7cc906da98a84c91b995240ece152a10,cpb-aacip-211-13zs7sf0.mp3
cpb-aacip/211-708w9xxs,Sound quality,Classical Music,260,661,3271.320979,200be6a6f493487381a6d77f1cea7072,cpb-aacip-211-708w9xxs.mp3
cpb-aacip/211-708w9xxs,Sound quality,Classical Music,666,974,3271.320979,200be6a6f493487381a6d77f1cea7072,cpb-aacip-211-708w9xxs.mp3
cpb-aacip/402-79573wk4,Sound quality,Classical Music,505,968,3247.536979,e110dab499bb41d686a117b3591e4d54,cpb-aacip-402-79573wk4.mp3
cpb-aacip/402-79573wk4,Sound quality,Classical Music,985,1425,3247.536979,e110dab499bb41d686a117b3591e4d54,cpb-aacip-402-79573wk4.mp3
cpb-aacip/402-79573wk4,Sound quality,Classical Music,1444,1858,3247.536979,e110dab499bb41d686a117b3591e4d54,cpb-aacip-402-79573wk4.mp3
cpb-aacip/402-79573wk4,Sound quality,Classical Music,1892,2230,3247.536979,e110dab499bb41d686a117b3591e4d54,cpb-aacip-402-79573wk4.mp3
cpb-aacip/15-795742xd,Sound quality,Classical Music,14,165,1042.848979,5c29cec6e0df429384d0c8813240d89f,cpb-aacip-15-795742xd.mp3
cpb-aacip/15-795742xd,Sound quality,Classical Music,175,310,1042.848979,5c29cec6e0df429384d0c8813240d89f,cpb-aacip-15-795742xd.mp3
cpb-aacip/211-26xwdnn9,Sound quality,Classical Music,82,239,1122.648979,afc83e449d6045a896aa34d391d1103e,cpb-aacip-211-26xwdnn9.mp3
cpb-aacip/211-26xwdnn9,Sound quality,Classical Music,250,395,1122.648979,afc83e449d6045a896aa34d391d1103e,cpb-aacip-211-26xwdnn9.mp3
cpb-aacip/35-25x69s15,Sound quality,Classical Music,227,482,2861.088979,73d9ae5bee7d42e9a0433b33c3444cd0,cpb-aacip-35-25x69s15.mp3
cpb-aacip/35-25x69s15,Sound quality,Classical Music,498,744,2861.088979,73d9ae5bee7d42e9a0433b33c3444cd0,cpb-aacip-35-25x69s15.mp3
cpb-aacip/35-25x69s15,Sound quality,Classical Music,1240,1404,2861.088979,73d9ae5bee7d42e9a0433b33c3444cd0,cpb-aacip-35-25x69s15.mp3
cpb-aacip/35-25x69s15,Sound quality,Classical Music,1701,1990,2861.088979,73d9ae5bee7d42e9a0433b33c3444cd0,cpb-aacip-35-25x69s15.mp3
cpb-aacip/15-cc0tq5rj5c,Sound quality,Classical Music,287,1398,3122.224762,efb2c004330b419d9d3d08aa9d518176,cpb-aacip-15-cc0tq5rj5c__barcode345065_.h264.mp4
cpb-aacip/15-cc0tq5rj5c,Sound quality,Classical Music,1444,2136,3122.224762,efb2c004330b419d9d3d08aa9d518176,cpb-aacip-15-cc0tq5rj5c__barcode345065_.h264.mp4
cpb-aacip/15-c24qj7824r,Sound quality,Classical Music,196,689,2490.572336,10c0f9b7bd614cfa830c7fe2d64dc69d,cpb-aacip-15-c24qj7824r__barcode345061_.h264.mp4
cpb-aacip/15-c24qj7824r,Sound quality,Classical Music,935,1460,2490.572336,10c0f9b7bd614cfa830c7fe2d64dc69d,cpb-aacip-15-c24qj7824r__barcode345061_.h264.mp4
cpb-aacip/211-65v6x9ft,Sound quality,Classical Music,124,256,767.376979,d7d97b8bcada4a8aab588274919d8833,cpb-aacip-211-65v6x9ft.mp3
cpb-aacip/211-65v6x9ft,Sound quality,Classical Music,267,396,767.376979,d7d97b8bcada4a8aab588274919d8833,cpb-aacip-211-65v6x9ft.mp3
cpb-aacip/211-65v6x9ft,Sound quality,Classical Music,403,532,767.376979,d7d97b8bcada4a8aab588274919d8833,cpb-aacip-211-65v6x9ft.mp3
cpb-aacip/211-64thtmxn,Sound quality,Classical Music,49,530,1599.384979,93825214db1645d692715138e7e7c6de,cpb-aacip-211-64thtmxn.mp3
cpb-aacip/211-64thtmxn,Sound quality,Classical Music,542,807,1599.384979,93825214db1645d692715138e7e7c6de,cpb-aacip-211-64thtmxn.mp3
cpb-aacip/500-c824g85z,Sound quality,Classical Music,6,602,720.144979,6180f73582974c5c9c35a9d4dccaa5dd,cpb-aacip-500-c824g85z.mp3
cpb-aacip/500-3x83p37z,Sound quality,Classical Music,120,438,1519.296979,d339b90be0b14bedbd68836216310636,cpb-aacip-500-3x83p37z.mp3
cpb-aacip/500-3x83p37z,Sound quality,Classical Music,445,1022,1519.296979,d339b90be0b14bedbd68836216310636,cpb-aacip-500-3x83p37z.mp3
cpb-aacip/211-81wdc6z8,Sound quality,Classical Music,151,713,2303.976979,b4db875dcb1745a2a3d55e787a93dacb,cpb-aacip-211-81wdc6z8.mp3
cpb-aacip/211-81wdc6z8,Sound quality,Classical Music,716,1120,2303.976979,b4db875dcb1745a2a3d55e787a93dacb,cpb-aacip-211-81wdc6z8.mp3
cpb-aacip/211-03cz93qx,Sound quality,Classical Music,358,874,3963.840979,5002ae4dc2144bc4bb4b0803a5d42f8d,cpb-aacip-211-03cz93qx.mp3
cpb-aacip/211-03cz93qx,Sound quality,Classical Music,883,1139,3963.840979,5002ae4dc2144bc4bb4b0803a5d42f8d,cpb-aacip-211-03cz93qx.mp3
cpb-aacip/211-60qrfxs4,Sound quality,Classical Music,590,701,1714.680979,dae9789585db4e38add8a8a91a822c48,cpb-aacip-211-60qrfxs4.mp3
cpb-aacip/211-60qrfxs4,Sound quality,Classical Music,716,1018,1714.680979,dae9789585db4e38add8a8a91a822c48,cpb-aacip-211-60qrfxs4.mp3
cpb-aacip/15-9995xnw4,Sound quality,Classical Music,108,933,2130.432979,d002a4cfc6854581882b31ffed9115a3,cpb-aacip-15-9995xnw4.mp3
cpb-aacip/15-73pvmv2n,Sound quality,Classical Music,26,552,3212.784979,1f4f69f772e640c599ae5418f0719bcd,cpb-aacip-15-73pvmv2n.mp3
cpb-aacip/15-73pvmv2n,Sound quality,Classical Music,752,1468,3212.784979,1f4f69f772e640c599ae5418f0719bcd,cpb-aacip-15-73pvmv2n.mp3
cpb-aacip/211-06g1k54w,Sound quality,Classical Music,69,190,1272.984979,431900244d9c4352865f13e1a5090d03,cpb-aacip-211-06g1k54w.mp3
cpb-aacip/211-06g1k54w,Sound quality,Classical Music,200,310,1272.984979,431900244d9c4352865f13e1a5090d03,cpb-aacip-211-06g1k54w.mp3
cpb-aacip/211-09j3v5r7,Sound quality,Classical Music,38,197,1811.712979,9b2680c4c17d48d6ab38d73792027c48,cpb-aacip-211-09j3v5r7.mp3
cpb-aacip/211-09j3v5r7,Sound quality,Classical Music,207,628,1811.712979,9b2680c4c17d48d6ab38d73792027c48,cpb-aacip-211-09j3v5r7.mp3
cpb-aacip/211-1937q4kp,Sound quality,Classical Music,206,447,1808.976979,ecf2c369fc5948a2a2fca16d0880d7e7,cpb-aacip-211-1937q4kp.mp3
cpb-aacip/211-24jm6dzj,Sound quality,Classical Music,67,535,1990.296979,6928017ce30542fdb19b6298d469870c,cpb-aacip-211-24jm6dzj.mp3
cpb-aacip/211-24jm6dzj,Sound quality,Classical Music,550,1062,1990.296979,6928017ce30542fdb19b6298d469870c,cpb-aacip-211-24jm6dzj.mp3
cpb-aacip/211-61djhq9q,Sound quality,Classical Music,8,475,1498.872979,b6df08481ea3456b82e5e42f3f2d6077,cpb-aacip-211-61djhq9q.mp3
cpb-aacip/211-61djhq9q,Sound quality,Classical Music,535,930,1498.872979,b6df08481ea3456b82e5e42f3f2d6077,cpb-aacip-211-61djhq9q.mp3
cpb-aacip/211-41zcrx8z,Sound quality,Classical Music,185,327,1414.920979,fdb481fddb5e416a936c9216798bf9d5,cpb-aacip-211-41zcrx8z.mp3
cpb-aacip/211-41zcrx8z,Sound quality,Classical Music,347,490,1414.920979,fdb481fddb5e416a936c9216798bf9d5,cpb-aacip-211-41zcrx8z.mp3
